	AB	AB_2	AS	AS_2	D	D_2	N	N_2
B02_D1__13_4	0.0	0.0	6.643478261	6.856184925500001	9.0173913045	9.9627942505	18.0666666665	15.9730081485
B02_D1__13_5	0.0	0.0	7.0033062820000005	6.9670733695	9.18845807	10.2463937855	12.675082657	12.438290365
B02_D1__13_6	0.0	0.0	8.267844385	7.462305729500001	9.099175164	11.354674089500001	6.2544651555	8.949199722
B02_D1__13_7	0.0	0.0	10.451707441	11.817057141	15.433868501500001	15.608134230000001	11.1334097855	11.595917420500001
B02_D1__13_8	0.0	0.0	50.973244147	26.824314522	18.234113712499997	11.96624595	9.6755852845	5.917436369
B02_D1__14_12	0.0	0.0	35.1829303645	24.0303457305	21.3515393985	17.1847645075	2.298950542	1.71299657
B02_D1__14_13	0.0	0.0	7.920492659500001	10.3883481945	19.362731621500004	18.045889517	0.09622257650000002	0.332345585
B02_D1__14_14	0.0	0.0	3.0000621775000003	4.2743369675	16.508114157999998	18.3089770355	0.0839395635	0.1407252765
B02_D1__14_15	0.0	0.0	7.2901849215	9.858459998	15.137505927	13.560445387	0.00592698	0.388093555
B02_D1__14_16	0.0	0.0	7.7096665545	11.5828257515	4.84338161	6.389723333500001	0.8622431795000001	1.1443413605
B02_D1__14_17	0.0	0.0	5.5493998155	6.155790302	10.052323792	8.829983655500001	11.1203447215	12.179157334
B02_D1__14_18	0.0	0.0	2.667944028	4.47826461	22.734134587	17.2944027065	58.166405388	46.213511499000006
B02_D1__14_19	0.0	0.0	7.17218543	7.629904647	9.7218543045	13.182643398	16.347682119	23.054905873
B02_D1__14_2	0.0	0.0	21.862301836999997	14.364531462	14.5767755965	8.111702128	7.743375493499999	4.207220462
B02_D1__14_20	0.0	0.0	16.127656783	13.2795751315	10.6992915245	12.3278438255	1.3513513515	1.255440785
B02_D1__14_21	0.0	0.0	14.279206671499999	12.5162531855	16.4902936435	14.5151783085	2.4703903565	4.9435689394999995
B02_D1__14_22	0.0	0.0	1.7395104895	2.490143331	18.4265734265	16.326487040499998	11.4452214455	10.438105811499998
B02_D1__14_23	0.0	0.0	0.302407161	0.3157754285	15.335067134500001	12.192193083	10.3090601185	8.063392288000001
B02_D1__14_24	0.0	0.0	0.0462585035	0.5338031155	17.186394557999996	20.832891809000003	17.2462585035	21.103767087
B02_D1__14_25	0.0	0.0	0.2519283405	0.1925307355	14.540308534	15.6150931725	20.7856431945	19.042758834
B02_D1__14_26	0.0	0.0	9.772427441	16.167547145	6.197229551500001	9.2801884165	2.6220316625	5.820971198
B02_D1__14_3	0.0	0.0	9.263824116999999	8.900342511	7.658227848499999	8.118989593	7.4816788810000014	8.83776841
B02_D1__14_4	0.0	0.0	6.674707301	4.981405079	7.719009237	8.845662153500001	9.563452374	12.824684758
B02_D1__14_5	0.0	0.0	4.8621148175	4.286252722	9.1114066025	10.4940253505	15.051743076999998	15.580155228999999
B02_D1__14_6	0.0	0.0	8.028027398999999	8.762678116	13.2187519635	12.969012506999999	11.402626782999999	11.641310435000001
B02_D1__14_7	0.0	0.0	35.5066445185	27.019292230500003	13.564902705000002	13.809634494	5.1465353584999995	5.5109245165
B02_D1__15_11	0.0	0.0	12.9356568365	21.966221253999997	12.568481175	14.520846476000001	3.671756615	4.3649997135
B02_D1__15_12	0.0	0.0	3.7007573345	7.5648683965	13.6924839305	13.410024266999999	0.1591039265	0.34145355
B02_D1__15_13	0.0	0.0	12.992927864	18.617353092000002	10.314002828500001	16.1103178675	4.574257426	3.6458405535
B02_D1__15_14	0.0	0.0	16.504656577000002	13.904227964499999	10.7101280555	15.137911168999999	4.141443539	4.9312200535
B02_D1__15_15	0.0	0.0	28.159884767999998	19.049041276	15.406313768	16.428230094	6.397791381999999	4.999701332
B02_D1__15_16	0.0	0.0	27.909251546	26.909495364	16.370061845000002	18.3591562445	2.1140981950000004	4.021996142
B02_D1__15_17	0.0	0.0	5.037649097	4.944177315499999	8.8791897115	10.283559477999999	11.288065568999999	18.6964826765
B02_D1__15_18	0.0	0.0	6.542762163500001	6.2329971595	4.889694772	8.485262952000001	3.0160169235	15.7125035695
B02_D1__15_19	0.0	0.0	6.6956138695	7.8363200795	4.6818954125	8.204996578	2.051475678	13.2241304215
B02_D1__15_20	0.0	0.0	5.8805790105	6.704230495	13.9223964615	11.459180456	27.7643747485	18.5633910345
B02_D1__15_21	0.0	0.0	16.3910969795	16.7213942915	8.9570747215	10.961574892999998	0.5437201905	1.204533973
B02_D1__15_22	0.0	0.0	4.3485186365	6.147719495	13.045555909499999	14.62183436	8.059891685	7.347084811
B02_D1__15_23	0.0	0.0	0.36091060500000005	0.495419277	12.406687643	13.0744958155	7.067061508999999	8.141644182
B02_D1__15_24	0.0	0.0	0.0	0.1037079345	4.9668672869999995	11.4514601775	1.696151742	6.3036387959999995
B02_D1__15_25	0.0	0.0	0.06661821700000001	0.0993070905	20.161094960999996	19.523923302	21.251211240499998	18.898213966
B02_D1__15_26	0.0	0.0	1.8309135295	4.822407628000001	8.8076577155	10.0047675805	8.3194141075	8.4330552245
B02_D1__15_3	0.0	0.0	9.4660490065	9.6528188625	13.5346824335	9.9226562385	17.956845057	10.654968904
B02_D1__15_4	0.0	0.0	3.1690592155	3.1513706795	12.012945399	11.6066746125	20.324916688500004	17.581247516999998
B02_D1__15_5	0.0	0.0	3.1802011775000003	3.1955626855	12.6809371935	13.897633029000001	15.168056918999998	18.5316907805
B02_D1__15_6	0.0	0.0	7.8323927025	9.138082245500001	16.974012338	14.173650360500002	12.908518178	11.0382966285
B02_D1__16_10	0.0	0.0	2.965345904	3.5550258245	8.701745445	10.2208978945	0.5159892979999999	0.2749304725
B02_D1__16_11	0.0	0.0	14.934030212	12.0636550305	10.924851807	12.040321075000001	2.498565874	1.69637857
B02_D1__16_12	0.0	0.0	34.0643900055	21.151909578500003	15.9600464295	13.4609892835	2.9629177105	1.6540664029999999
B02_D1__16_13	0.0	0.0	9.6069004525	13.3587943	15.025452489	15.082885028500002	0.899321267	1.0656646545
B02_D1__16_14	0.0	0.0	11.624064838	11.7421301	16.83915212	19.264082193500002	4.1458852864999995	4.241831432
B02_D1__16_15	0.0	0.0	9.884276164500001	14.1425343445	14.041345992	17.3926001915	4.216055278	5.070906747
B02_D1__16_16	0.0	0.0	26.063327032500002	29.3719088355	25.189035916999998	22.4936505815	13.134620577500002	13.3296016575
B02_D1__16_17	0.0	0.0	45.4078757905	33.1275437875	24.1407374945	16.197161629	10.261065548	8.279599395999998
B02_D1__16_18	0.0	0.0	5.301750151	4.774213503	20.410380205	14.45077766	48.750754375499994	34.206727937000004
B02_D1__16_19	0.0	0.0	8.737007874	9.061352746999999	3.6157480315	3.6183187109999997	0.1007874015	0.368676498
B02_D1__16_20	0.0	0.0	10.0514800515	8.5554231225	9.826254826	10.146205800499999	5.1994851995	9.902264601
B02_D1__16_21	0.0	0.0	11.873062834499999	10.9205839215	22.2985347985	19.135468324000005	20.2416173575	15.2170496615
B02_D1__16_22	0.0	0.0	13.647774182500001	13.068181818	14.841570902499999	12.924992154	2.052884079	2.6852965789999996
B02_D1__16_23	0.0	0.0	2.3396408925000003	2.480533442	19.841605707	16.5952408625	11.2931503535	10.256261258999999
B02_D1__16_24	0.0	0.0	0.168696746	0.32036420350000006	11.236918853999999	11.965884023	11.6858237545	9.946043924
B02_D1__16_25	0.0	0.0	0.356055995	0.12230738449999999	19.3244065735	18.850162335	13.940961655499999	15.166115666
B02_D1__16_26	0.0	0.0	0.583415274	1.7191841375	11.137332022	14.225498862999999	11.373320223	14.775669361
B02_D1__16_27	0.0	0.0	19.4609348345	12.139644499	5.342886387	5.0611587805	1.75366769	2.1774849385
B02_D1__16_3	0.0	0.0	6.1166710559999995	13.074455567	10.4227021335	8.003288360500001	17.931919937	15.082128407
B02_D1__16_4	0.0	0.0	0.6038647345	2.0008699435	9.6590270755	10.510004349999999	16.2032355915	16.2862929535
B02_D1__16_5	0.0	0.0	5.672417868	4.8395652920000005	14.0096903805	13.485691346	19.806192389499998	17.4478121235
B02_D1__16_6	0.0	0.0	4.9040511725	6.9945101675000005	18.164429951000002	15.352199799000001	14.661984197	13.194927704500001
B02_D1__17_10	0.0	0.0	2.2440115819999997	1.729837108	12.098578573000001	10.015097338499999	0.0	0.3154549065
B02_D1__17_11	0.0	0.0	7.7458361855	4.9703775145	10.081565138	10.954119591999998	0.496235455	0.9341416370000001
B02_D1__17_12	0.0	0.0	0.0	0.055837846999999996	15.384394227000001	14.4180300405	4.571329998	4.1368864815
B02_D1__17_13	0.0	0.0	0.5954778205	1.5511826615	13.79667453	12.93005885	2.243829469	1.960021503
B02_D1__17_14	0.0	0.0	0.8373436	2.2409383684999997	12.935514918	12.141639303	2.5826114854999997	1.9315167975
B02_D1__17_15	0.0	0.0	3.733191791	4.6220577265	14.918023119	14.548619746	2.6037980655	2.7012595635
B02_D1__17_16	0.0	0.0	24.6001735685	19.2863061625	17.1026531115	14.9045543825	9.168113067	5.4198379574999995
B02_D1__17_17	0.0	0.0	0.018802883	5.659219249	10.980883735499999	14.256997299000002	4.932623002	8.3752762095
B02_D1__17_18	0.0	0.0	4.3686718285	13.212984771	3.36212031	13.034509999	1.587254318	18.466287286
B02_D1__17_19	0.0	0.0	6.4748411175000005	8.5364454895	0.8425164715	3.6596031425	0.0	0.21147559800000001
B02_D1__17_20	0.0	0.0	10.5726036065	11.462986473499999	6.6592850365	4.219369602	0.9775387535	0.479616307
B02_D1__17_21	0.0	0.0	8.7019859675	9.5602097325	10.506600071000001	12.1870213265	10.060649304499998	11.0669258865
B02_D1__17_22	0.0	0.0	18.452010457	13.7711315375	9.709946471	15.220042376999999	1.74903523	9.2521455465
B02_D1__17_23	0.0	0.0	5.1249921685	6.675965305	11.7536495205	13.485312724	3.724703966	5.233914117
B02_D1__17_24	0.0	0.0	0.4326444225	0.31259963700000004	12.1980826695	12.213565853999999	7.2397908365	8.4679152165
B02_D1__17_25	0.0	0.0	0.0	0.01427251	9.0979267755	11.3446063505	8.1715924125	7.829491083000001
B02_D1__17_26	0.0	0.0	0.110977804	0.31452521299999997	13.8182363525	17.8248021415	10.5338932215	15.8652369175
B02_D1__17_27	0.0	0.0	8.8378681075	8.5574611835	4.1965873905	6.9374066135	1.9171223405	5.0436886895
B02_D1__17_3	0.0	0.0	29.9954879465	17.2864521255	3.425937863	6.514104092	9.678355033999999	9.8267779105
B02_D1__17_4	0.0	0.0	3.41756303	2.405215255	9.6152751695	9.5531576305	10.5230208865	12.0016472165
B02_D1__17_5	0.0	0.0	4.657659198499999	3.9680352715000002	15.090359729	16.519013502500002	14.001482242000002	15.734362083499999
B02_D1__17_6	0.0	0.0	13.8301535915	13.026521061	18.4275776565	17.1301634675	14.30194917	13.860815302
B02_D1__17_8	0.0	0.0	8.078920699	21.0534503145	9.5547251075	14.23837969	0.5763871295	4.989577499499999
B02_D1__17_9	0.0	0.0	3.4977634195	5.841824208	7.834244533	9.655812668500001	0.400720676	0.886171127
B02_D1__18_10	0.0	0.0	0.318126869	2.4072864165	7.1164980595	9.092464688	2.3159636065	2.071277456
B02_D1__18_11	0.0	0.0	0.0	0.025386775	13.664284818999999	12.222238814499999	5.036354519	4.625619736000001
B02_D1__18_12	0.0	0.0	0.040002461499999996	0.878035396	11.2406917345	10.833676316000002	2.5416948735	2.4511821465
B02_D1__18_13	0.0	0.0	5.1494035665	5.024410379000001	9.572457777	13.328209289	2.610133459	2.9584240715
B02_D1__18_14	0.0	0.0	1.2312390359999998	1.3540306595	12.5950230655	11.767977174999999	2.7028783055	2.1334042585
B02_D1__18_15	0.0	0.0	4.5715997605	3.9820354900000003	10.868783703	12.906505551999999	0.0838825645	1.383910938
B02_D1__18_16	0.0	0.0	0.517264544	0.5700960945	8.370280801	8.917398303999999	3.6510815535	2.7019401525
B02_D1__18_17	0.0	0.0	0.4194109605	0.7508932145	10.904684976	11.0825315405	4.0760531874999995	3.4727884605000003
B02_D1__18_18	0.0	0.0	9.3927834405	11.1005401425	23.8477893815	16.782776823	17.9319617285	11.175730419499999
B02_D1__18_19	0.0	0.0	7.3146417445	6.215473852000001	10.557632399	11.812546035	13.049844236999999	18.2221335625
B02_D1__18_20	0.0	0.0	13.895502220000001	15.521700287	3.966926195	5.222488675999999	0.3892928385	0.3126910235
B02_D1__18_21	0.0	0.0	9.448136377	13.214993660000001	3.311904074	4.974373627	0.397284022	0.9009411219999999
B02_D1__18_22	0.0	0.0	6.7624227999999995	9.662441443999999	30.1291857895	19.260815651999998	31.392713467999997	19.0927252685
B02_D1__18_23	0.0	0.0	14.726993865	13.5233643455	12.214723926000001	11.147851442499999	2.383435583	1.500007515
B02_D1__18_24	0.0	0.0	2.1612682485	1.9780557264999998	13.386747263	14.773996315	7.8125	8.8726338715
B02_D1__18_25	0.0	0.0	0.009558401999999999	0.0813020965	9.794175747499999	11.9829818135	11.2183776205	9.964637535
B02_D1__18_26	0.0	0.0	0.0	0.07143277949999999	19.38850238	17.3714209965	12.495422922	12.351243078
B02_D1__18_27	0.0	0.0	0.7832618024999999	2.006982349	12.8004291845	11.976323810499999	11.956366237500003	12.087970511
B02_D1__18_4	0.0	0.0	5.8296220165	7.6205932359999995	15.302044079000002	14.730430384	22.2964485555	23.288931978999997
B02_D1__18_5	0.0	0.0	3.9603960395	3.8259363239999997	16.571934971	18.2575712325	17.1647720325	17.145033152
B02_D1__18_6	0.0	0.0	14.211178504	14.800038686499999	19.1645470555	16.694069667999997	16.340572621499998	11.5149023965
B02_D1__18_8	0.0	0.0	3.3206349205000008	2.5250387924999997	10.2063492065	9.674613250499998	3.6063492064999996	1.2970016145
B02_D1__18_9	0.0	0.0	1.516696406	1.561895925	11.037471322999998	10.720637129499998	0.006372674	0.242016547
B02_D1__19_10	0.0	0.0	0.320821303	0.550148117	11.793391081	11.9637623235	7.568174527	8.0657042995
B02_D1__19_11	0.0	0.0	0.0	0.3082525665	11.977108993999998	10.6232436775	4.2121775505	3.5972357630000005
B02_D1__19_12	0.0	0.0	9.687726067	6.0861059675	13.1842295635	12.423839675	5.4587653725	3.7512693385
B02_D1__19_13	0.0	0.0	0.0707714085	0.0299980005	8.527954706	8.378108125999999	4.836953563	3.6077594829999997
B02_D1__19_14	0.0	0.0	0.0	0.1226672775	5.156342962999999	7.553033153	2.402988035	3.5319998035
B02_D1__19_15	0.0	0.0	0.0	0.401383492	12.535098275	13.202954865999999	6.5096556075	5.822195653
B02_D1__19_16	0.0	0.0	3.3070054945	2.1225730435	12.1256868135	11.771486143	2.7884615385	3.0156588859999998
B02_D1__19_17	0.0	0.0	0.0	0.0349184695	6.599515992	10.637952316	2.783046635	3.8856947965
B02_D1__19_18	0.0	0.0	0.0	0.38119539199999997	11.6559233995	18.0236604035	3.980224044	9.13013222
B02_D1__19_19	0.0	0.0	5.191514437	12.887152071500001	27.964054212999997	17.2896449535	49.941072481	27.378842466500004
B02_D1__19_20	0.0	0.0	9.1959334565	10.283606745	7.202270926499999	10.341669256500001	3.1258251914999997	6.8701853095
B02_D1__19_21	0.0	0.0	23.672747932500002	21.3070126315	7.2785808974999995	7.860431834	0.5713023165	0.9652479620000001
B02_D1__19_22	0.0	0.0	4.4277412835000005	7.885321386	7.2353461345	11.7782029745	8.192268823000001	12.346773692000001
B02_D1__19_23	0.0	0.0	17.214970698	14.2374653545	14.4146244005	11.4998423315	1.0954981355	2.0886926789999998
B02_D1__19_24	0.0	0.0	2.6246316309999997	3.211079099	14.535240668	15.1247694395	10.424852652	8.8047438305
B02_D1__19_25	0.0	0.0	0.2040816325	1.4542573715	12.5951461665	11.563102783	7.6254826255	8.1999173325
B02_D1__19_26	0.0	0.0	0.1246882795	0.3902379535	20.2275561095	16.713922044	10.476932668	11.395405558
B02_D1__19_27	0.0	0.0	1.0105580695	2.215152586	16.395173454	12.196594791999999	14.6425339365	11.609667727
B02_D1__19_4	0.0	0.0	10.441036547500001	12.9638755425	11.652767672	11.534091687	14.465215201	14.7831026785
B02_D1__19_5	0.0	0.0	6.3775971095	7.422381289	23.444745558999998	22.5676033935	11.818729298000001	12.868210203499999
B02_D1__19_7	0.0	0.0	3.8582975495000005	5.451171422	9.71520586	10.119075234	0.3662541045	0.858269543
B02_D1__19_8	0.0	0.0	7.943676939500001	9.106178369	7.2130712005	8.868232117	0.18597237	2.1275194305
B02_D1__19_9	0.0	0.0	9.5941191255	9.0419077845	11.171148529500002	10.626283367500001	1.196908771	2.2742828695
B02_D1__20_10	0.0	0.0	0.077584535	3.657494721	11.9544837395	11.701081612500001	2.7833451865	3.9766590905
B02_D1__20_11	0.0	0.0	0.06331664099999999	0.6111362604999999	7.2439993094999995	8.089774785	4.167386174	4.082729742
B02_D1__20_12	0.0	0.0	0.48310543549999996	1.278686694	11.88269861	9.1888156795	2.853429766	2.6620693505
B02_D1__20_13	0.0	0.0	1.455393845	1.7047260780000002	7.9268970114999995	8.459388577	2.6524830575	3.3226925929999997
B02_D1__20_14	0.0	0.0	0.0	0.123137156	10.0984591775	10.11934832	5.5623042005	5.5466973985
B02_D1__20_15	0.0	0.0	0.0	0.0	11.853655773500002	11.376270153	4.64121878	5.728682923
B02_D1__20_16	0.0	0.0	0.0	0.06393233	11.555250685999999	10.858660371500001	2.9995011225	3.9715325489999995
B02_D1__20_17	0.0	0.0	0.0	0.093938346	5.58451003	7.895330137	1.7120174535	1.6533148965
B02_D1__20_18	0.0	0.0	0.0	0.0331885545	13.386816739499999	13.110200429999999	4.5201460815	4.2943103275
B02_D1__20_19	0.0	0.0	12.353243087000001	18.313865713	12.831205491999999	23.1847437425	15.067043049	30.742947954
B02_D1__20_20	0.0	0.0	9.9139047125	9.993643226	71.7180217505	41.399284863	67.2708441225	36.5538339295
B02_D1__20_21	0.0	0.0	18.418091018	16.257519807	6.643455018499999	6.0297151575	0.6049096155	0.5131672475
B02_D1__20_22	0.0	0.0	6.8478440445	9.2664196335	2.8002643314999998	4.00153053	0.0770967565	0.826351968
B02_D1__20_23	0.0	0.0	9.211551135499999	8.3576352065	15.4544365225	17.339018499	13.0908873045	15.111346765500002
B02_D1__20_24	0.0	0.0	6.604289779	8.2400247035	10.6888815935	13.4901455345	4.5852484129999995	5.2246119975
B02_D1__20_25	0.0	0.0	2.8952544875	3.3703754515	9.755347922	11.9007332205	9.509466437	9.055502202500001
B02_D1__20_26	0.0	0.0	0.00544781	0.195826862	15.123120505500001	13.734890945	8.114512966	8.975622932
B02_D1__20_27	0.0	0.0	0.6958049045	1.063527603	19.2798757005	15.0497928085	24.451124772	17.9897406765
B02_D1__20_28	0.0	0.0	9.415454805	10.2263626015	4.240091246	4.2005648524999994	1.3344739095	2.1413817815
B02_D1__20_4	0.0	0.0	22.2931840415	18.808737447	9.218393303500001	10.3048976965	3.0981628435	4.539901187
B02_D1__20_5	0.0	0.0	5.4842865944999994	6.962266203	43.840681194	33.1326120055	43.1152316395	27.486135276000002
B02_D1__20_6	0.0	0.0	7.3408074575	14.488830813499998	6.2889714685	7.8510982515	0.333816212	2.8311866095
B02_D1__20_7	0.0	0.0	6.2259036145	8.691233651000001	10.8493975905	8.781076941	0.3704819275	0.9212619299999999
B02_D1__20_8	0.0	0.0	14.3206349205	11.4272859305	10.4952380955	9.524974741	2.7587301585	3.3041803485
B02_D1__20_9	0.0	0.0	2.1915677915	2.9001391055	9.198249050000001	9.988197108	3.0929616404999996	4.0488133875
B02_D1__21_10	0.0	0.0	3.6118049165	3.348807969	7.7330090705000005	10.13830456	3.7728408045	3.8420619955
B02_D1__21_11	0.0	0.0	0.028003360499999998	0.218334558	7.832539904999999	8.801308621	4.7801736205	3.9937895945
B02_D1__21_12	0.0	0.0	0.1358003735	0.44433728299999997	7.689696146499999	7.5	5.364114751500001	4.3028382475
B02_D1__21_13	0.0	0.0	0.0	0.6283776895	8.138514734000001	8.114739472	2.8384166795	4.3852605285
B02_D1__21_14	0.0	0.0	0.0	0.020906756	7.5716653365	9.018278478	4.4564483455	4.685353324000001
B02_D1__21_15	0.0	0.0	0.0	0.0	8.4431767835	9.186481048000001	2.43409393	2.8349280654999998
B02_D1__21_16	0.0	0.0	0.0	0.0	12.6325698145	10.816658482500001	4.7976153125	3.2492941319999997
B02_D1__21_17	0.0	0.0	0.0	0.038400652	9.136831471	8.767103964	1.9258697985	1.706869798
B02_D1__21_18	0.0	0.0	0.0	0.009837157	7.8315094455	10.139082269	2.4698905669999998	2.425237605
B02_D1__21_19	0.0	0.0	26.376146788999996	22.7287516975	30.966169724500002	24.400888410999997	26.353211009	21.942904028999997
B02_D1__21_20	0.0	0.0	13.546603476	10.385430977999999	51.841049945500004	42.537781494499995	47.7123587315	42.1166596975
B02_D1__21_21	0.0	0.0	9.080223332500001	11.696800912	3.4851601525	4.118988182	0.11754334400000001	0.31240530450000004
B02_D1__21_22	0.0	0.0	9.8605225985	11.6776628585	2.8336864405	3.5548663635	0.617937853	0.686835291
B02_D1__21_23	0.0	0.0	8.6445218325	8.957513199	29.8607018485	18.7596276645	29.654433431500003	18.1546482695
B02_D1__21_24	0.0	0.0	12.8817906275	11.6448536095	20.3718815575	15.0712110935	2.051760317	3.7531925945
B02_D1__21_25	0.0	0.0	0.24250325949999998	0.23898745799999999	12.818774445999999	13.508845722	6.114732725	7.759126134000001
B02_D1__21_26	0.0	0.0	0.2853024205	0.20693413449999998	13.526337918000001	15.207081419	6.201573668	8.2979851535
B02_D1__21_27	0.0	0.0	1.0534563815	0.5295738879999999	20.323292123999998	16.788358032	18.068373092	15.121715415
B02_D1__21_28	0.0	0.0	22.642490215	13.157380547999999	7.390533268	5.021568244499999	2.7947651665	1.8727548735
B02_D1__21_4	0.0	0.0	13.8814651785	11.012894127	12.1731383955	14.1942429735	2.5153277784999997	2.53349451
B02_D1__21_5	0.0	0.0	9.566102068	19.174055063	16.091069071499998	16.4975668285	13.676858777	14.734351043
B02_D1__21_6	0.0	0.0	3.18630475	4.9772293444999995	8.272671191	7.451941142000001	0.38864898200000003	0.49975200299999994
B02_D1__21_7	0.0	0.0	10.9542211655	9.4394367855	9.500594530499999	7.392924472999999	0.7699167655	0.548633204
B02_D1__21_8	0.0	0.0	6.7558057705	5.6927485859999996	13.751519416499999	11.771162024999999	3.8225321475	2.6745019130000003
B02_D1__21_9	0.0	0.0	0.1579778835	0.6404459405	9.742982135999998	11.0402798985	2.421314862	2.7871258505
B02_D1__22_10	0.0	0.0	0.9434545905	0.4641697535	12.1164315765	11.5867136175	8.234347934	7.586774591999999
B02_D1__22_11	0.0	0.0	0.6883814640000001	1.7070818410000002	10.591560331	8.4176081565	1.0157824045	1.317856159
B02_D1__22_12	0.0	0.0	0.0	1.2162489145	7.945457684000001	8.7521528105	7.39313043	7.925900622
B02_D1__22_13	0.0	0.0	0.039550704	0.0196150225	6.304382218000001	7.6393974264999995	5.439540157	5.777277958000001
B02_D1__22_14	0.0	0.0	0.0	0.0	7.8089795025	7.221959619	1.1375501454999999	2.1797555539999998
B02_D1__22_15	0.0	0.0	0.0055254725	0.00134257	8.5037020665	7.0995113045	2.892584816	2.307878202
B02_D1__22_16	0.0	0.0	0.787065977	0.2578369795	9.433426152500001	8.398319492999999	2.5373643235000003	1.5856622969999998
B02_D1__22_17	0.0	0.0	1.252297794	0.3635694885	11.342486213	9.4358306925	3.090533088	2.5428644185
B02_D1__22_18	0.0	0.0	1.6823034615	0.41657836200000004	9.020813113500001	10.9840256435	1.9330313814999998	2.2100508635000002
B02_D1__22_19	0.0	0.0	14.5673695395	18.356044748	4.715028804499999	10.236771698000002	0.525756474	5.946324355
B02_D1__22_20	0.0	0.0	11.221261933000001	12.707357398500001	8.8742021125	33.161339212	3.872225047	27.2423532655
B02_D1__22_21	0.0	0.0	8.451826819	10.7350340995	4.135050692	11.36255999	0.1944780975	7.1316936095
B02_D1__22_23	0.0	0.0	7.0006843844999995	7.7163026255	14.6857533935	16.814735174	18.749287099500002	18.1473517425
B02_D1__22_24	0.0	0.0	17.6665495255	14.429722070499999	17.0415181485	13.270645851000001	0.6702143685	2.6518918109999996
B02_D1__22_25	0.0	0.0	1.0132412204999999	1.149417157	19.810017271	17.1167666365	12.354634426999999	11.583295609
B02_D1__22_26	0.0	0.0	0.0	1.0533448319999998	13.149750701999999	14.9110919465	8.129405696500001	8.650568765
B02_D1__22_27	0.0	0.0	0.035292607999999996	2.310687326	17.277335729	18.937624156	14.325590348999999	14.253476360999999
B02_D1__22_28	0.0	0.0	5.7699489605	11.747329978	4.6308975475	6.950497176500001	3.2739947715	3.6267800145000004
B02_D1__22_6	0.0	0.0	13.233757453	11.275652279	7.969143770500001	7.353653369	1.023418772	1.392336098
B02_D1__22_7	0.0	0.0	3.911140657	6.748858199	10.165641792999999	10.566414745500001	1.9417206805	3.4485102219999995
B02_D1__22_8	0.0	0.0	0.3391444045	0.830931726	9.9958350685	12.0390011265	3.0017254715000004	5.379844053999999
B02_D1__22_9	0.0	0.0	0.020352387	0.160126393	10.3680874575	12.494840371999999	1.6659882535000001	4.6557638385
B02_D1__23_10	0.0	0.0	0.0	0.0504054675	9.257040144	11.216699035	5.374475734	6.832905875
B02_D1__23_11	0.0	0.0	3.1246070665	1.3370356545	7.2362630455	8.691120652	1.2888218280000001	1.9802750295
B02_D1__23_12	0.0	0.0	0.0	0.0	11.331151118000001	8.936457560000001	7.67594108	4.699844689000001
B02_D1__23_13	0.0	0.0	0.047897817999999995	0.46344449849999997	7.315061202500001	7.6731663	3.265034593	3.6562084445
B02_D1__23_14	0.0	0.0	0.6939854595	0.613937826	9.517514871500001	8.710799009	4.461335096	4.4323983955
B02_D1__23_15	0.0	0.0	0.0	0.0	10.371623559	8.533209684	4.1434879855	3.0561058890000004
B02_D1__23_16	0.0	0.0	0.8001939865	0.8643055159999999	10.108511154	10.324225757	3.0128516000000003	2.4972944125
B02_D1__23_17	0.0	0.0	0.0	0.01624537	15.302940702499999	11.281434791	1.8574270199999998	1.473779973
B02_D1__23_18	0.0	0.0	1.3370800395	1.5020582359999999	14.649209486500002	12.381954113499999	1.4358942685	1.0003632185
B02_D1__23_19	0.0	0.0	7.5551936305	16.484070389499998	2.3736276995	5.1984344655	0.1719145855	1.580359658
B02_D1__23_20	0.0	0.0	10.648462234	11.245250316500002	13.551560380000002	45.072328511500004	7.3241745815	39.254716352
B02_D1__23_21	0.0	0.0	7.41459209	9.6453569765	2.6727018	10.6352909805	0.0296368145	6.965535631
B02_D1__23_22	0.0	0.0	11.478709352500001	13.9770536515	5.651298823500001	5.3212332095	0.17611170499999998	0.608924625
B02_D1__23_23	0.0	0.0	7.3536180005	7.1991542915	15.262081309	16.032802472	16.016364101	15.4585715535
B02_D1__23_24	0.0	0.0	10.057212481	9.8242756135	9.421518249999998	10.946092703000001	4.264448800499999	1.76937474
B02_D1__23_25	0.0	0.0	1.0423770095	2.944117059	12.009254749	14.1089429175	8.743302484	7.628474305000001
B02_D1__23_26	0.0	0.0	2.25194087	3.4888556765	13.2431139	13.093768276	5.3865787515	6.239521736
B02_D1__23_27	0.0	0.0	0.1579692775	0.312147575	20.3317354835	20.4614413835	16.0420525115	14.851511733999999
B02_D1__23_28	0.0	0.0	4.010186376999998	4.615756404	5.546538311	9.311395736	1.494375105	5.9569840505
B02_D1__23_4	0.0	0.0	40.8101851855	24.60359947	7.211934156499998	8.7303711635	10.3832304525	8.1918527585
B02_D1__23_5	0.0	0.0	6.3320397215	10.0480205485	7.8073279310000006	9.957284047	2.516835978	3.7760343960000013
B02_D1__23_6	0.0	0.0	0.173503532	1.9465074885	11.178584707	11.930702185	6.221340934	6.710348637
B02_D1__23_7	0.0	0.0	0.42175360700000003	1.4414192435	8.407325194	13.753028622999999	5.299667037	6.992183757
B02_D1__23_8	0.0	0.0	0.5945745075	0.6606002945	11.984392419	11.777252639	6.0045831785	10.759882151
