	AB	AS	D	N
B02_D1__27_20	0.0	504.6318229175	10.089832828	1.2939496700000002
B02_D1__27_21	0.0	539.3971160075	6.2618869225000005	10.846637081499999
B02_D1__27_22	0.0	392.95868680750004	5.458408806	2.023826111
B02_D1__27_23	0.0	552.6721246875	9.2386258125	0.312080883
B02_D1__27_24	0.0	565.3091236030001	12.341735393	1.6900917645
B02_D1__27_25	0.0	191.4570042195	11.981003299000001	4.427823911
B02_D1__27_26	0.0	100.163497171	12.9942668005	5.671138956
B02_D1__27_27	0.0	90.55940962950001	15.7706513455	13.6718062965
B02_D1__27_28	0.0	836.2682785725	7.9060485105	6.8406509055
B02_D1__27_3	0.0	200.26428016	16.7046067215	11.927155095
B02_D1__27_4	0.0	115.63004407150001	12.417209480499999	4.110788768
B02_D1__27_5	0.0	114.556520519	14.336768121999999	12.0197748525
B02_D1__27_6	0.0	107.424992479	13.7889295995	4.746794033
B02_D1__27_7	0.0	102.83079100650001	6.2998679755	4.8188967335
B02_D1__27_8	0.0	211.07931632499998	6.537471296500001	6.412219052
B02_D1__27_9	0.0	277.8194923515	6.764140747	7.4366518555
B02_D1__28_10	0.0	167.480309998	12.514092446500001	4.637980709000001
B02_D1__28_11	0.0	159.23964801350002	15.278964717000001	4.5751434500000006
B02_D1__28_12	0.0	185.474479451	14.2693672045	12.123812792999999
B02_D1__28_13	0.0	263.6341063885	10.2610697195	9.637167606
B02_D1__28_14	0.0	191.385949707	13.911602800499999	8.508364064
B02_D1__28_15	0.0	129.3246606555	10.3334532805	5.8054456035
B02_D1__28_16	0.0	153.0739048075	13.7635886545	5.8603023865
B02_D1__28_17	0.0	167.3788294675	16.348857108	8.0613616915
B02_D1__28_19	0.0	599.2791600505	6.107431935	1.5973755214999998
B02_D1__28_2	0.0	324.576539893	16.290302732	9.555746985
B02_D1__28_20	0.0	405.93171686600004	2.2516479030000003	0.137082191
B02_D1__28_21	0.0	463.991195297	23.595961940000002	24.7824321185
B02_D1__28_22	0.0	573.2507345849999	13.314589026499998	0.5202858945
B02_D1__28_23	0.0	498.32057237699996	7.2906012045	0.0994431185
B02_D1__28_24	0.0	427.32322161549996	13.337957824500002	2.7469478355000008
B02_D1__28_25	0.0	307.5290563645	13.947182268	8.980782834
B02_D1__28_26	0.0	109.992715591	14.382834076999998	9.602719354500001
B02_D1__28_27	0.0	91.55231097800001	15.43867531	21.346511777
B02_D1__28_28	0.0	607.821318907	15.115382143	13.511602494
B02_D1__28_3	0.0	176.58933964599998	17.71009418	5.3489495289999995
B02_D1__28_4	0.0	118.18589877149999	13.417110245500002	10.810514185
B02_D1__28_5	0.0	135.12239182599998	6.176607371499999	1.726543425
B02_D1__28_6	0.0	257.23911265249995	8.2309990045	0.8098240959999999
B02_D1__28_7	0.0	153.66647285049999	9.964640615	6.270194477
B02_D1__28_8	0.0	139.85073215100002	9.056307015	2.9191569675
B02_D1__28_9	0.0	126.58570854999999	9.77710233	6.782287383
B02_D1__29_10	0.0	174.0321075485	15.423938526	10.901276373999998
B02_D1__29_11	0.0	178.2388906005	11.7537195315	6.432415321000001
B02_D1__29_12	0.0	322.22990953650003	9.209012174	5.705287384
B02_D1__29_13	0.0	347.7677634795	10.7100451195	0.219662788
B02_D1__29_14	0.0	365.362490261	9.6515924685	1.706844976
B02_D1__29_15	0.0	182.49763966350002	15.08415778	4.6126172425
B02_D1__29_16	0.0	203.876213104	14.1957241025	5.8729956735
B02_D1__29_17	0.0	528.6439200925	10.686441174999999	0.709303007
B02_D1__29_20	0.0	323.97596831199996	2.1726101289999997	7.5726700629999995
B02_D1__29_21	0.0	532.280335986	4.5738837225	1.9687822919999998
B02_D1__29_22	0.0	519.388813609	12.049027076	0.2873762205
B02_D1__29_23	0.0	435.55837060399995	10.070957649	0.42183484200000004
B02_D1__29_24	0.0	370.417397472	13.851263009	9.4189634435
B02_D1__29_25	0.0	117.090732908	16.441454503000003	14.1825668385
B02_D1__29_26	0.0	116.138416794	12.6743537285	11.5212944025
B02_D1__29_27	0.0	122.583293133	13.044139105	15.852991245000002
B02_D1__29_28	0.0	524.4276927125	20.25146796	20.238703089
B02_D1__29_3	0.0	173.512416642	9.464581853	1.4451551759999999
B02_D1__29_4	0.0	127.1264574495	12.211995075499999	3.541068183
B02_D1__29_5	0.0	154.13386684850002	10.610779204	8.834371425
B02_D1__29_6	0.0	116.69096522150001	8.70948095	11.199837585000001
B02_D1__29_7	0.0	129.4989869595	17.6752472815	10.6807151195
B02_D1__29_8	0.0	233.338623987	13.087742800000001	11.3797722705
B02_D1__29_9	0.0	314.961305456	15.110858781999998	8.85077392
B02_D1__2_11	0.0	506.1110037855	8.228803717	0.7694541229999999
B02_D1__30_1	0.0	790.0843894100001	3.6195883605	4.5351312985000005
B02_D1__30_10	0.0	446.30023236299996	13.813447594	5.5438365195
B02_D1__30_11	0.0	300.945116694	13.344969851	7.978419549
B02_D1__30_12	0.0	331.586094173	12.8039688	10.6217022255
B02_D1__30_13	0.0	491.5166485245	17.634261561499997	9.205619095
B02_D1__30_14	0.0	254.723603358	19.043458655	16.1264866695
B02_D1__30_15	0.0	635.674182287	18.3895226565	11.3568287555
B02_D1__30_16	0.0	432.5096973175	15.1504481435	3.6875800260000013
B02_D1__30_2	0.0	380.19392786649996	16.6805511055	6.0942005765
B02_D1__30_20	0.0	461.00390556950003	11.3898821735	20.065654493
B02_D1__30_21	0.0	454.51559729400003	14.1327692805	1.0868857790000002
B02_D1__30_22	0.0	438.58694762849996	12.8396377195	0.11321257350000001
B02_D1__30_23	0.0	403.5717867865	10.752401280499999	4.7729159255
B02_D1__30_24	0.0	210.67711198950002	8.7559304165	17.329994728500004
B02_D1__30_25	0.0	131.6733741285	13.4678111585	16.1974248925
B02_D1__30_26	0.0	130.772297891	11.8629609245	17.4518436985
B02_D1__30_27	0.0	129.22874376800002	14.9313159465	13.56095295
B02_D1__30_28	0.0	742.6933946695001	9.023880597	6.767164179
B02_D1__30_3	0.0	183.6129217495	15.531789639000001	5.50758765
B02_D1__30_4	0.0	167.17012584	17.616595644	8.209043561
B02_D1__30_5	0.0	165.59253024100002	12.1775554485	4.589561234
B02_D1__30_6	0.0	303.154363534	11.1095899785	3.8127181869999998
B02_D1__30_7	0.0	366.5613534415	15.4197464095	6.189531879
B02_D1__30_8	0.0	219.48001762450002	13.28320802	14.1834850285
B02_D1__30_9	0.0	328.8958659725	14.716860092000001	6.627981570999999
B02_D1__31_10	0.0	499.804415222	5.774224006	2.0329281245
B02_D1__31_11	0.0	691.5548372165	9.465959546	4.372224963
B02_D1__31_12	0.0	444.25191257899996	8.389715832	4.98985115
B02_D1__31_13	0.0	295.7412524115	8.4361755175	3.2816005985000003
B02_D1__31_14	0.0	385.394662012	12.437496565499998	11.6902027585
B02_D1__31_21	0.0	427.579996776	21.5647052285	2.694893593
B02_D1__31_22	0.0	660.1094233685001	3.6485243115	0.7750017695
B02_D1__31_23	0.0	685.7187216545	14.974272812999999	1.942665127
B02_D1__31_24	0.0	251.8454005535	26.986000549	42.217952237
B02_D1__31_25	0.0	200.01171813950003	21.4998890615	19.896827158
B02_D1__31_4	0.0	273.6968632105	10.3745524645	5.797301019
B02_D1__31_5	0.0	225.8323450245	8.9815199955	6.9552558085000005
B02_D1__31_6	0.0	370.89291090999996	19.917138237499998	19.974400431
B02_D1__31_7	0.0	303.087675246	13.240199027000001	6.112964077000001
B02_D1__31_8	0.0	425.233930477	9.020752269499999	4.646562905
B02_D1__31_9	0.0	542.6661251129999	8.04722827	1.225367052
B02_D1__3_10	0.0	277.145182369	13.142481079499998	27.2918723265
B02_D1__3_11	0.0	268.53256298950004	3.6685700255	11.156136796
B02_D1__3_12	0.0	436.737596336	1.9793926245	0.1186279825
B02_D1__3_13	0.0	266.00704074199996	3.310643564	0.73019802
B02_D1__3_14	0.0	349.75266176750006	7.133936933999999	11.058382766000001
B02_D1__3_15	0.0	334.113643415	7.027783466500001	5.7887910435
B02_D1__3_16	0.0	831.9290862610001	7.8409699889999995	1.912513398
B02_D1__3_9	0.0	306.29839271	3.226469379	1.0392813105
B02_D1__4_10	0.0	313.007812175	8.070254883999999	12.2202096005
B02_D1__4_11	0.0	331.8930028625	6.8480861245	14.3391148325
B02_D1__4_12	0.0	148.73812632050002	15.870600688	31.0631119345
B02_D1__4_13	0.0	291.48500219700003	12.317839196	21.1306532665
B02_D1__4_14	0.0	216.1767467815	14.576552640500001	19.063434075
B02_D1__4_15	0.0	308.93422099099996	13.200965049499999	20.820292123
B02_D1__4_16	0.0	349.807246385	15.967365967500001	35.175472675500004
B02_D1__4_17	0.0	239.1542143915	8.702219887	5.927361092999999
B02_D1__4_8	0.0	335.0972058805	4.127725857	1.370716511
B02_D1__4_9	0.0	271.1620279635	7.8802766825	22.612967871000002
B02_D1__5_10	0.0	405.626651958	8.343840625	10.559828521
B02_D1__5_11	0.0	325.1440770775	5.7182304550000005	7.4037853075
B02_D1__5_12	0.0	184.7724112745	10.079751883	16.358630292999997
B02_D1__5_13	0.0	189.82496037800001	10.540344873000002	11.9619586675
B02_D1__5_14	0.0	163.26231709849998	12.116628107	12.505190722
B02_D1__5_15	0.0	178.1172925375	11.9110128505	14.429321542
B02_D1__5_16	0.0	174.418763159	18.601591791	17.4176149445
B02_D1__5_17	0.0	167.74979079899998	14.328593997	23.781990521500003
B02_D1__5_18	0.0	148.05711255399999	16.622507321	31.23692651
B02_D1__5_19	0.0	219.11235842649998	10.035233421000001	7.688435888
B02_D1__5_20	0.0	728.2429181274999	11.3675742575	2.1132425745
B02_D1__5_6	0.0	390.08383689699997	5.002547446	0.12737230900000002
B02_D1__5_7	0.0	310.5547163815	15.882749326000003	23.167115903000003
B02_D1__5_8	0.0	307.2002853745	11.422573475	24.814769079
B02_D1__5_9	0.0	303.9732983155	6.048935206000001	10.356657389
B02_D1__6_10	0.0	319.57042734749996	5.7464569985	3.196790267
B02_D1__6_11	0.0	237.8007051895	6.5779332425	5.573012391000001
B02_D1__6_12	0.0	305.8340468865	7.240348368499999	8.9854413105
B02_D1__6_13	0.0	253.1329866745	10.615907464500001	8.4843787265
B02_D1__6_14	0.0	263.308022267	12.417504013	12.123194007
B02_D1__6_15	0.0	195.4673306465	15.135259658999999	13.134338182
B02_D1__6_16	0.0	245.377520236	11.876014281	15.053554041
B02_D1__6_17	0.0	152.43741733750002	17.329212752	20.6408588155
B02_D1__6_18	0.0	80.921538033	16.675574559	28.273650454000002
B02_D1__6_19	0.0	120.458360275	12.121021907000001	26.878413156999997
B02_D1__6_20	0.0	420.69342850299995	7.1868285035	5.537487659
B02_D1__6_21	0.0	151.609052174	4.474469877	0.1760698155
B02_D1__6_5	0.0	415.324459328	3.0183727035	0.433070866
B02_D1__6_6	0.0	385.05575201199997	17.478571869	37.022877228
B02_D1__6_7	0.0	417.583405764	7.997652292	17.051773137
B02_D1__6_8	0.0	331.115528988	8.694102398	12.721970188
B02_D1__6_9	0.0	233.52273541250003	4.7591996465	3.174903743
B02_D1__7_10	0.0	555.3989954905	8.774401288	10.921043805
B02_D1__7_11	0.0	595.9093946405001	11.0239651415	13.432928727
B02_D1__7_12	0.0	366.4070478235	10.634213233	16.379842304
B02_D1__7_13	0.0	255.56688232800002	19.359412257499997	21.466778372
B02_D1__7_14	0.0	195.01985591049998	18.638292401	20.155586987499998
B02_D1__7_15	0.0	420.4312332185	21.605881925	24.5978015575
B02_D1__7_16	0.0	183.1210800655	10.373041725	7.805956258999999
B02_D1__7_17	0.0	172.9309616345	10.475852273	9.3110795455
B02_D1__7_18	0.0	83.274278993	15.431415929000002	17.132190265
B02_D1__7_19	0.0	98.148674205	15.994978858	22.416754757
B02_D1__7_20	0.0	156.5901278225	12.581250418499998	18.669168397999997
B02_D1__7_21	0.0	381.8087873505	11.586757990999999	6.1106634435
B02_D1__7_22	0.0	440.3816511455	3.03682146	0.6737947615000001
B02_D1__7_4	0.0	449.628842798	4.594754485999999	0.3812528755
B02_D1__7_5	0.0	264.329903302	19.398180546	32.183344997
B02_D1__7_6	0.0	232.11886118799998	12.3777977875	19.983277592
B02_D1__7_7	0.0	415.500230116	4.4240111035	2.4913254680000003
B02_D1__7_8	0.0	425.34345927849995	4.894073478	2.88616251
B02_D1__7_9	0.0	241.7356765705	8.3	8.364516129
B02_D1__8_10	0.0	847.0552028065001	13.7865618105	16.1665286975
B02_D1__8_11	0.0	1012.8808247925	20.676271502	3.303732224
B02_D1__8_12	0.0	991.314583046	16.015883521	6.528788881500001
B02_D1__8_14	0.0	382.8413512205	12.55787385	10.405267272
B02_D1__8_15	0.0	219.676804865	12.0574845415	11.0518448055
B02_D1__8_16	0.0	167.8451742345	20.5401590015	30.184263318
B02_D1__8_17	0.0	123.03061493849998	13.0398842735	7.4464421025
B02_D1__8_18	0.0	88.71557530700001	11.87034917	12.972238122
B02_D1__8_19	0.0	346.88884682	10.910523205999999	7.267117442000001
B02_D1__8_20	0.0	148.68034867199998	16.386244805	19.453009786499997
B02_D1__8_21	0.0	420.2999301835	12.839362398999999	16.4749981805
B02_D1__8_22	0.0	1002.8493015054999	12.5334471965	8.266438941
B02_D1__8_23	0.0	508.52436232650007	2.4615671875	1.148316425
B02_D1__8_3	0.0	628.010471827	5.326273612000001	4.4018317115
B02_D1__8_4	0.0	356.20236462650007	14.9703588145	24.137285491
B02_D1__8_5	0.0	436.22026765699997	5.37827057	7.416672301
B02_D1__8_6	0.0	291.831055805	5.5534638555	11.71561245
B02_D1__8_7	0.0	252.975522637	6.5521199029999995	4.320820956
B02_D1__8_8	0.0	313.559107801	10.424094577	10.0894476765
B02_D1__8_9	0.0	368.0235860525	15.338251762	22.126342138
B02_D1__9_10	0.0	566.174947912	11.161353285499999	8.519843852000001
B02_D1__9_11	0.0	751.5695311365	12.546376453	3.0608459065
B02_D1__9_14	0.0	862.174934556	24.459616502000003	3.358512493
B02_D1__9_15	0.0	760.868715556	17.44140625	3.5384114584999997
B02_D1__9_16	0.0	462.10223832500003	14.235220736	8.486381592499999
B02_D1__9_17	0.0	422.8209242555	15.501987434	13.437620208
B02_D1__9_18	0.0	139.9960300945	18.594565291000002	18.147319916
B02_D1__9_19	0.0	174.245075552	9.451604751	3.171594642
B02_D1__9_20	0.0	182.9973790675	9.380426693	5.9383527659999995
B02_D1__9_21	0.0	104.287901149	15.877375765499998	14.415609017000001
B02_D1__9_22	0.0	306.908135265	14.6844303275	17.2901594025
B02_D1__9_23	0.0	777.4964916445	11.331520290499999	8.9505679095
B02_D1__9_3	0.0	407.867887924	2.27646575	0.613911409
B02_D1__9_4	0.0	466.66403875049997	12.562235499	15.285038585999999
B02_D1__9_5	0.0	382.01560534	7.8146281665	13.647507490999999
B02_D1__9_6	0.0	401.97585951300005	4.4805194805	3.4828807555
B02_D1__9_7	0.0	344.42206427450003	11.169638891000002	21.127118105999998
B02_D1__9_8	0.0	307.1223726935	8.3416118215	7.658636532999999
B02_D1__9_9	0.0	411.31762483449995	10.3868542325	11.2509095315
B02_E1__10_14	0.0	684.8173807085	35.613250316999995	6.709786617000001
B02_E1__10_15	0.0	596.5521877760001	25.289704805999996	5.290924615500001
B02_E1__10_16	0.0	438.4978394369999	13.358597821	5.5897678825
B02_E1__10_17	0.0	396.1995991775	16.3071391885	0.3242167435
B02_E1__10_18	0.0	331.81261473200004	12.798602882	7.437784569500001
B02_E1__10_19	0.0	195.91505982450002	15.964975411	9.1519731315
B02_E1__10_2	0.0	502.2496199115	1.259935237	0.9920518105
B02_E1__10_20	0.0	167.397333487	17.383231796	11.334493763000001
B02_E1__10_21	0.0	106.94488273300001	13.291689729	13.560528188500001
B02_E1__10_22	0.0	254.0737983755	21.1362766015	14.029760928
B02_E1__10_23	0.0	137.4139120755	15.430607187	16.118339529
B02_E1__10_24	0.0	288.95364120700003	13.1723053565	11.160811103999999
B02_E1__10_3	0.0	260.747427753	11.5366101515	17.9921912605
B02_E1__10_4	0.0	443.32808912300004	9.0398749925	15.015336536
B02_E1__10_5	0.0	320.749540152	9.8786717755	8.014048531
B02_E1__10_6	0.0	440.403842669	10.271225003000001	14.207879296000002
B02_E1__10_7	0.0	384.49993955950004	10.73093926	18.131169382000003
B02_E1__10_8	0.0	333.1911405025	11.902302691500001	8.992040829
B02_E1__10_9	0.0	1116.7456102615	18.2976344595	12.7368482995
B02_E1__11_14	0.0	415.87246369549996	18.0576112945	0.36718661049999995
B02_E1__11_15	0.0	368.5479317895	16.9949370215	0.308718202
B02_E1__11_16	0.0	704.6366014649999	35.4981332285	1.9420973344999999
B02_E1__11_17	0.0	553.6486863335	21.782766383500004	0.675337669
B02_E1__11_18	0.0	380.9043923685	19.00736626	0.3018959065
B02_E1__11_19	0.0	507.369305127	13.561064086999998	2.1432889965
B02_E1__11_2	0.0	447.639389953	4.5273889755	0.521283336
B02_E1__11_20	0.0	221.312588403	16.1150808575	10.0539049765
B02_E1__11_21	0.0	182.89712707949997	15.947265625	11.139322917000001
B02_E1__11_22	0.0	93.9830543545	13.5682697625	12.2360420125
B02_E1__11_23	0.0	90.6445402625	24.766820373	20.265667575000002
B02_E1__11_24	0.0	213.882732664	15.342457457999998	15.439350814500001
B02_E1__11_25	0.0	728.199273041	5.848199259499999	1.0995175590000001
B02_E1__11_3	0.0	459.180954092	15.050895433	20.475205487
B02_E1__11_4	0.0	412.73945958800005	6.9897832045	13.506105158
B02_E1__11_5	0.0	497.6040310224999	9.5794241345	7.596247169
B02_E1__11_6	0.0	362.5172403325	9.123895359	16.4569555805
B02_E1__11_7	0.0	307.553441731	11.8044051785	13.292226517
B02_E1__11_8	0.0	533.9137376265	12.243966451999999	11.333941918
B02_E1__12_14	0.0	377.86117633649997	20.392233662000002	0.22661145900000002
B02_E1__12_15	0.0	390.83222589700006	12.067503392	0.079149706
B02_E1__12_16	0.0	467.6810223095	5.6526916085000005	1.8957197469999998
B02_E1__12_17	0.0	449.177390156	8.5797382455	1.254241396
B02_E1__12_18	0.0	697.0434149929999	13.205767827	0.1125578
B02_E1__12_2	0.0	579.1329531875	5.778561976	1.3178209084999999
B02_E1__12_20	0.0	512.699410493	14.650055443500001	6.9304024525
B02_E1__12_21	0.0	239.895793606	15.359433007	9.068511643499999
B02_E1__12_22	0.0	161.3387790025	14.579625734499999	5.5465674375
B02_E1__12_23	0.0	236.51316407399997	12.1639150945	7.1373820755
B02_E1__12_24	0.0	217.00682008299998	20.973985753999997	27.263342624000003
B02_E1__12_25	0.0	316.9973097925	14.5410390745	15.010368915
B02_E1__12_3	0.0	368.24379020050003	11.904761904499999	16.051251008999998
B02_E1__12_4	0.0	353.530105885	9.0501883335	19.360175099000003
B02_E1__12_5	0.0	367.2853661775	12.3879447835	23.029753065999998
B02_E1__12_6	0.0	468.90284064450003	12.182069629	10.315074259
B02_E1__12_7	0.0	577.488229818	16.2011481565	15.246191212500001
B02_E1__12_8	0.0	974.4343982485	6.3718539525	3.314427508
B02_E1__13_13	0.0	252.453428084	20.221621622	0.262162162
B02_E1__13_14	0.0	327.850697407	21.7208714875	0.034733186
B02_E1__13_15	0.0	416.906903212	18.7027445375	0.050604274500000004
B02_E1__13_16	0.0	547.2830318775	2.903651562	0.39595248549999995
B02_E1__13_17	0.0	445.96075030149996	4.192185203	0.11330230300000001
B02_E1__13_19	0.0	715.52876638	5.537024683	0.35690460300000004
B02_E1__13_2	0.0	592.3558483215	8.650061846	2.02687507
B02_E1__13_20	0.0	639.2275627725	15.409919028500001	0.094888664
B02_E1__13_21	0.0	248.1128882365	12.4736225085	7.4208675264999995
B02_E1__13_22	0.0	155.2203800225	17.9661232	11.8568800355
B02_E1__13_23	0.0	110.6418167215	13.385461917	9.235447437
B02_E1__13_24	0.0	127.42543276700002	23.7392108505	26.7324290995
B02_E1__13_25	0.0	241.407358032	17.4683817965	27.291644146499998
B02_E1__13_26	0.0	864.7897943964999	4.4619982920000005	1.055264121
B02_E1__13_3	0.0	258.94796365950003	10.481267134	11.9768504415
B02_E1__13_4	0.0	326.91778730650003	9.884819846500001	10.3248671
B02_E1__13_5	0.0	300.734507722	14.5898139675	19.9969502895
B02_E1__13_6	0.0	614.065047211	12.2688751925	6.2018489985
B02_E1__13_7	0.0	1097.862281329	9.3827321265	4.678343534000001
B02_E1__14_11	0.0	584.7007808385	11.773058402499998	2.562044697
B02_E1__14_12	0.0	430.628182285	13.689088531500001	0.31273099449999997
B02_E1__14_13	0.0	441.2373275975	16.61300884	0.3192185965
B02_E1__14_14	0.0	247.6145687165	17.834355060500002	0.6130364070000001
B02_E1__14_15	0.0	268.330791464	15.537080547	0.0
B02_E1__14_16	0.0	550.8556946815	13.339941213000001	0.1469683505
B02_E1__14_17	0.0	358.93775080449996	5.2272290235	5.4996474585
B02_E1__14_18	0.0	247.898036859	15.4515327255	50.686471772000004
B02_E1__14_19	0.0	398.31006743750004	15.865485979	41.9952210275
B02_E1__14_2	0.0	538.3259776295	10.778443113999998	0.324584476
B02_E1__14_20	0.0	595.6842643389999	4.2350557245000005	0.6720702465
B02_E1__14_21	0.0	572.0025216665	17.1242373825	0.16292290650000002
B02_E1__14_22	0.0	316.95456369349995	17.869933489	10.678756182
B02_E1__14_23	0.0	181.8790926045	18.506866719	13.509589207
B02_E1__14_24	0.0	120.45445831199999	11.171065285000001	9.485521957500001
B02_E1__14_25	0.0	121.9119164935	20.380451593	23.059078255499998
B02_E1__14_26	0.0	415.309461717	13.002021563500001	13.157008086000001
B02_E1__14_3	0.0	282.14657586600003	13.1225484365	12.5163437535
B02_E1__14_4	0.0	271.223292999	9.548062287499999	13.926940639
B02_E1__14_5	0.0	309.9770015065	14.451514080499999	25.215034758999998
B02_E1__14_6	0.0	505.7520703455	11.989353800500002	11.9831641495
B02_E1__15_10	0.0	252.109500751	6.86370298	1.4777723495000001
B02_E1__15_11	0.0	563.535479692	16.622983284	2.6151785195000006
B02_E1__15_12	0.0	355.548732044	10.737771654500001	1.033381349
B02_E1__15_13	0.0	451.39048762749997	13.5518006485	0.864766456
B02_E1__15_14	0.0	364.16775140000004	17.208865271	5.2783358174999995
B02_E1__15_15	0.0	393.9367799115	22.360767327	4.9443069305
B02_E1__15_16	0.0	915.2430581275	27.4162056625	2.518711357
B02_E1__15_17	0.0	432.28259384499995	4.380407384500001	0.0
